,n_placement,n_step,placed_dev,reward,HPWL,congestion,action,legalized_action
175,87,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
176,88,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
177,88,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
178,89,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
179,89,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
180,90,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
181,90,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
182,91,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
183,91,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
184,92,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
185,92,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
186,93,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
187,93,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
188,94,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
189,94,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
190,95,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
191,95,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
192,96,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
193,96,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
194,97,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
195,97,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
196,98,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
197,98,1,x1_x2_x1,-4058.114944613816,3907.5,22684.861541022885,"(607, 260, 90)","(607.0, 260.0, 90)"
198,99,0,x1_x2_x1,0.0,0.0,0.0,"(607, 260, 90)","(1367.0, 260.0, 90)"
199,99,1,XRSTR_0_x2_x1,-6162.026363791555,5874.5,82671.40987519387,"(607, 260, 90)","(607.0, 260.0, 90)"
200,100,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(2062, 219, 270)","(2062.0, 219.0, 270)"
201,100,1,x1_x2_x1,-9510.046009153826,9167.0,117680.56439636649,"(725, 1535, 270)","(725.0, 1535.0, 270)"
202,101,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(1082, 347, 270)","(1082.0, 347.0, 270)"
203,101,1,x1_x2_x1,-6285.211948191109,6015.0,73014.49694523418,"(1060, 1043, 270)","(1060.0, 1402.0, 270)"
204,102,0,x1_x2_x1,0.0,0.0,0.0,"(1313, 1360, 270)","(1313.0, 1360.0, 270)"
205,102,1,XRSTR_0_x2_x1,-4606.050178934241,4445.5,25776.359955816602,"(532, 1804, 270)","(532.0, 1804.0, 270)"
206,103,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(277, 627, 270)","(277.0, 627.0, 270)"
207,103,1,x1_x2_x1,-4390.376248625127,4239.5,22763.642399191292,"(453, 265, 270)","(1037.0, 265.0, 270)"
208,104,0,x1_x2_x1,0.0,0.0,0.0,"(1990, 1549, 270)","(1990.0, 1549.0, 270)"
209,104,1,XRSTR_0_x2_x1,-8098.526760896451,7836.0,68920.30018678257,"(211, 989, 90)","(211.0, 989.0, 90)"
210,105,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(28, 422, 90)","(28.0, 422.0, 90)"
211,105,1,x1_x2_x1,-7204.3520465257825,6904.5,89911.24980570012,"(534, 1133, 90)","(788.0, 1133.0, 90)"
212,106,0,x1_x2_x1,0.0,0.0,0.0,"(1836, 302, 90)","(2187.0, 302.0, 90)"
213,106,1,XRSTR_0_x2_x1,-5103.730190075844,4834.5,72484.89524827522,"(1427, 526, 270)","(1427.0, 526.0, 270)"
214,107,0,x1_x2_x1,0.0,0.0,0.0,"(653, 2059, 90)","(531.0, 2059.0, 90)"
215,107,1,XRSTR_0_x2_x1,-5321.363837178236,5130.5,36429.00434240022,"(1291, 2005, 270)","(1291.0, 2005.0, 270)"
216,108,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(1458, 1454, 270)","(1458.0, 1454.0, 270)"
217,108,1,x1_x2_x1,-6959.785345651767,6658.5,90772.85950450486,"(1229, 335, 270)","(1229.0, 335.0, 270)"
218,109,0,x1_x2_x1,0.0,0.0,0.0,"(1357, 1605, 0)","(1552.0, 1605.0, 0)"
219,109,1,XRSTR_0_x2_x1,-7338.579278354943,7041.0,88553.42690624871,"(588, 979, 90)","(588.0, 979.0, 90)"
220,110,0,XRSTR_0_x2_x1,0.0,0.0,0.0,"(365, 2102, 270)","(365.0, 2102.0, 270)"
221,110,1,x1_x2_x1,-6388.190832131943,6178.0,44180.185912318935,"(156, 801, 90)","(156.0, 801.0, 90)"
222,111,0,x1_x2_x1,0.0,0.0,0.0,"(712, 211, 270)","(712.0, 211.0, 270)"
223,111,1,XRSTR_0_x2_x1,-5954.27911819185,5769.0,34328.35163794957,"(231, 1586, 270)","(231.0, 1586.0, 270)"
224,112,0,x1_x2_x1,0.0,0.0,0.0,"(1352, 1734, 270)","(1352.0, 1734.0, 270)"
